compound,compound_class,mechanism_of_action,image_run_dir,image_run_dir_relative,source_batch,dir_name,folder_status,exposure_conditions,image_condition_dir,image_condition_dir_name,condition_folder_status,condition_kind,concentration_value,concentration_unit,concentration_label,concentration_value_uM,concentration_rank_in_run,concentration_band,n_treatment_concentrations_in_run
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/2.5mM F2.2,2.5mM F2.2,active,treatment,2.5,mM,2.5 mM,2500.0,2.0,mid,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/2.5mM F2.3,2.5mM F2.3,active,treatment,2.5,mM,2.5 mM,2500.0,2.0,mid,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/2.5mM F2.4,2.5mM F2.4,active,treatment,2.5,mM,2.5 mM,2500.0,2.0,mid,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/5mM F2.1,5mM F2.1,active,treatment,5.0,mM,5 mM,5000.0,3.0,high,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/5mM F2.2,5mM F2.2,active,treatment,5.0,mM,5 mM,5000.0,3.0,high,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/5mM F2.3,5mM F2.3,active,treatment,5.0,mM,5 mM,5000.0,3.0,high,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/5mM F2.4,5mM F2.4,active,treatment,5.0,mM,5 mM,5000.0,3.0,high,3
Pentylenetetrazole,Analeptics,GABAAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019,FOURTH BATCH 2018,PTZ ReRun 2 5 Feb 2019,active,"5, 2.5, 1.25mM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/PTZ ReRun 2 5 Feb 2019/DONT USE,DONT USE,do_not_use,unknown,,mM,,,,unknown,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/water F1,water F1,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/water F2,water F2,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/water F3,water F3,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/water f4,water f4,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/31.25microM F1,31.25microM F1,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/31.25microM F2,31.25microM F2,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/31.25microM f3,31.25microM f3,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/31.25microM f4,31.25microM f4,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/62.5microM F1,62.5microM F1,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/62.5microM F2,62.5microM F2,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/62.5microM F3,62.5microM F3,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/125microM F2,125microM F2,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/125microM F3,125microM F3,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/125microM f1,125microM f1,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/125microM f4,125microM f4,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 1 9 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 1 9 July 2018 not processed yet/DONT USE,DONT USE,do_not_use,unknown,,uM,,,,unknown,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/Water F2.1,Water F2.1,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/Water F2.2,Water F2.2,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/Water F2.4,Water F2.4,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/Water f2.3 ROIS AND RUN,Water f2.3 ROIS AND RUN,active,control,,,control,,,control,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/31.25microM F2.1,31.25microM F2.1,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/31.25microM F2.2,31.25microM F2.2,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/31.25microM F2.3,31.25microM F2.3,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/31.25microM F2.4,31.25microM F2.4,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/62.5microM F2.2,62.5microM F2.2,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/62.5microM F2.5,62.5microM F2.5,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/62.5microM F2.6,62.5microM F2.6,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/62.5microm F2.1,62.5microm F2.1,active,treatment,62.5,uM,62.5 uM,62.5,2.0,mid,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/125microM F2.1,125microM F2.1,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/125microM F2.2,125microM F2.2,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/125microM F2.3,125microM F2.3,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/125microM F2.4,125microM F2.4,active,treatment,125.0,uM,125 uM,125.0,3.0,high,3
Phenserine,ACh esterase inhibitors,Reversible AChE inhibition,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet,FOURTH BATCH 2018,Phenserine Run 2 13 July 2018 not processed yet,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phenserine Run 2 13 July 2018 not processed yet/DONT USE,DONT USE,do_not_use,unknown,,uM,,,,unknown,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/Water F2,Water F2,active,control,,,control,,,control,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/Water F2.4,Water F2.4,active,control,,,control,,,control,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/Water f1 run from zero as moved slightly,Water f1 run from zero as moved slightly,active,control,,,control,,,control,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/Water f3,Water f3,active,control,,,control,,,control,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/31.25uM F2,31.25uM F2,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
Phenyclidine,Illicit drugs,NMDAR antagonism,/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018,FOURTH BATCH 2018,Phencyclidine Run 1 24 Sept 2018,active,"125, 62.5, 31.25μM",/mnt/tyler/Matt Winter/BRAIN IMAGES BACKUP/FOURTH BATCH 2018/Phencyclidine Run 1 24 Sept 2018/31.25uM F3,31.25uM F3,active,treatment,31.25,uM,31.25 uM,31.25,1.0,low,3
